31209,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,,1.0,,,,1.0,,,1.0,,,,,,
31221,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,1.0
31296,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0
31309,,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,
31317,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,
31375,1.0,,,,,,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,
31468,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31523,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,1.0
31682,,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
31784,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,1.0
31786,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0
31789,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,1.0,,,,
31813,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,
31820,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0
31854,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
31879,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
31911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,
31937,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0
31949,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,
32011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,,
32021,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,1.0,1.0,1.0
32031,,,,,1.0,,,,1.0,1.0,,,,,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
32035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32195,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32283,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
32293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,
32294,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,
32299,,,,,1.0,,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0
32308,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,,1.0,,,
32357,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,
32369,,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,1.0,,,1.0,1.0
32406,,,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,1.0,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,
32411,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,,1.0,,,,,1.0,,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0
32412,,1.0,,1.0,,,,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,
32445,,,1.0,1.0,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,1.0,,,1.0,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0
32508,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,,,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,,1.0,,,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,,,,1.0,,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,
32512,1.0,,,,,,,1.0,1.0,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,1.0
32521,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,1.0
32536,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
32538,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
32634,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,
32656,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,1.0,,1.0,,
32663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
32736,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,
32747,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,1.0,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
32791,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
32831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32861,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,1.0,,,1.0,,1.0,,1.0,,,1.0,,,,,,,1.0,,1.0,,,,
32919,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,
32931,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,,1.0,,1.0,1.0,,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,1.0,,,,1.0,,,1.0
32997,,1.0,,1.0,,,1.0,,1.0,,,1.0,,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,
33008,,,,,,,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0
33052,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,
33126,,,,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,,1.0,,,1.0,1.0,
33139,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,
33141,,1.0,,,1.0,,1.0,,,,,,1.0,1.0,,,,1.0,1.0,,,,,1.0,,,,,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,1.0,
33171,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,1.0,1.0,
33202,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,,,1.0,,,,1.0,,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,
33222,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,
33238,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,1.0,,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,1.0,,1.0,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,
33240,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,1.0,,,1.0,,
33251,,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,,,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,
33285,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
